date,open,high,low,close,adj_close,volume,ticker
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,74.96231079101562,30170400,SPY
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,75.26102447509766,36438400,SPY
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,74.60388946533203,54084300,SPY
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,75.15483856201172,31564100,SPY
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,74.71675872802734,54239700,SPY
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,75.34072875976562,30112800,SPY
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,75.52658081054688,38408700,SPY
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,75.8253173828125,31922700,SPY
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,75.80535125732422,29863000,SPY
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,76.40276336669922,30725000,SPY
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,76.20359802246094,29888500,SPY
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,75.95804595947266,44245300,SPY
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,76.9139175415039,30460600,SPY
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,76.12397766113281,35322800,SPY
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,75.25444030761719,52621300,SPY
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,75.32740783691406,60117100,SPY
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,75.32740783691406,30984400,SPY
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,75.6526870727539,38832400,SPY
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,75.52658081054688,25093500,SPY
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,74.90925598144531,39332600,SPY
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,75.12831115722656,37226800,SPY
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,75.97132873535156,37216000,SPY
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,75.99120330810547,24851300,SPY
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,76.23683166503906,27908100,SPY
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,77.0466537475586,42965700,SPY
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,76.76788330078125,27814700,SPY
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,76.42269134521484,44739900,SPY
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,77.1130599975586,23984300,SPY
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,76.77448272705078,28618000,SPY
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,76.48906707763672,51146200,SPY
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,76.25669860839844,46728800,SPY
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,76.06423950195312,36357000,SPY
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,75.93147277832031,43953000,SPY
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,76.25007629394531,31213600,SPY
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,76.29656982421875,29683000,SPY
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,76.34967803955078,39312000,SPY
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,77.10639190673828,33130800,SPY
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,76.65503692626953,38556400,SPY
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,76.79444885253906,31346200,SPY
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,76.9935302734375,21060000,SPY
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,77.25244903564453,55905600,SPY
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,76.3098373413086,39281600,SPY
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,76.0045166015625,39746100,SPY
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,74.73001861572266,67671800,SPY
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,73.76085662841797,89134800,SPY
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,74.73001861572266,54012200,SPY
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,73.81395721435547,57677200,SPY
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,74.20562744140625,59832600,SPY
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,75.03536987304688,41607300,SPY
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,75.05528259277344,60014300,SPY
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,73.97947692871094,48636200,SPY
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,73.04023742675781,62752100,SPY
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,72.9136962890625,54080200,SPY
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,72.97364807128906,51584300,SPY
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,73.93950653076172,49873600,SPY
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,73.95948028564453,37409500,SPY
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,74.9986343383789,44113600,SPY
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,75.25180053710938,39059900,SPY
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,75.33834075927734,48517600,SPY
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,75.7913589477539,45103800,SPY
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,76.36421966552734,50987700,SPY
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,76.78388214111328,30251800,SPY
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,76.53741455078125,28420900,SPY
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,76.3575439453125,45890500,SPY
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,76.1843490600586,46929700,SPY
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,76.48412322998047,23085200,SPY
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,75.41165924072266,56210300,SPY
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,75.53156280517578,62322300,SPY
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,75.2451171875,61602500,SPY
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,75.82463836669922,47059200,SPY
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,75.82463836669922,28277600,SPY
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,74.5523681640625,53299400,SPY
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,75.05195617675781,50177300,SPY
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,76.10440826416016,62071500,SPY
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,76.17767333984375,29395700,SPY
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,76.07109832763672,35515200,SPY
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,76.1377182006836,43485500,SPY
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,75.15186309814453,50165800,SPY
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,74.49238586425781,69687600,SPY
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,73.91284942626953,48681400,SPY
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,74.70556640625,33758000,SPY
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,74.6456298828125,51185100,SPY
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,75.12519836425781,34405000,SPY
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,74.47905731201172,54997000,SPY
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,73.24673461914062,60950000,SPY
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,72.49402618408203,75279400,SPY
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,73.10688018798828,48300600,SPY
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,73.57316589355469,90830500,SPY
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,73.2667465209961,57393700,SPY
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,73.300048828125,54123100,SPY
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,72.67388153076172,55020400,SPY
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,73.04023742675781,30193100,SPY
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,72.78710174560547,54804100,SPY
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,73.02029418945312,38082900,SPY
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,73.14683532714844,47480400,SPY
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,73.4532699584961,40961500,SPY
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,74.50572204589844,48668000,SPY
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,74.76551818847656,35977000,SPY
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,75.18516540527344,45306900,SPY
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,75.17851257324219,23367200,SPY
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,75.0785903930664,41044700,SPY
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,75.3583755493164,39774200,SPY
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,74.66558074951172,38688300,SPY
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,75.25847625732422,32739500,SPY
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,76.40415954589844,31643800,SPY
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,76.51075744628906,32846500,SPY
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,75.79795837402344,36737600,SPY
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,76.1710433959961,21711000,SPY
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,75.41830444335938,34633000,SPY
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,75.95118713378906,37445000,SPY
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,75.93788146972656,26633400,SPY
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,75.82463836669922,28402400,SPY
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,75.96769714355469,31799800,SPY
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,75.68022155761719,25284000,SPY
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,76.06131744384766,37334000,SPY
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,76.71648406982422,35580000,SPY
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,76.4758071899414,35272100,SPY
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,76.10811614990234,32837900,SPY
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,75.84739685058594,40824500,SPY
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,76.16158294677734,28418100,SPY
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,76.56941986083984,52230600,SPY
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,75.50641632080078,57734700,SPY
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,75.46631622314453,34615100,SPY
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,74.80443572998047,38698200,SPY
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,75.02503204345703,29839800,SPY
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,74.50360107421875,45291100,SPY
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,74.69744873046875,27412900,SPY
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,74.73090362548828,35691300,SPY
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,74.78436279296875,26752000,SPY
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,74.55709838867188,54089400,SPY
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,74.07572937011719,38403500,SPY
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,74.01554107666016,40871200,SPY
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,73.70134735107422,39592800,SPY
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,74.63727569580078,46679800,SPY
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,73.2601089477539,56241100,SPY
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,73.46060943603516,72477100,SPY
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,72.84554290771484,49610500,SPY
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,72.70516967773438,49679100,SPY
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,73.3871078491211,51295100,SPY
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,73.60769653320312,65862300,SPY
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,73.92192840576172,52200500,SPY
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,74.10245513916016,41581700,SPY
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,74.25617980957031,38263100,SPY
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,73.68125915527344,40948800,SPY
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,73.67457580566406,40763200,SPY
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,72.47116088867188,50772000,SPY
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,71.43492889404297,74729000,SPY
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,71.53521728515625,37476300,SPY
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,72.45780181884766,55870600,SPY
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,72.31074523925781,52933200,SPY
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,71.52183532714844,50015900,SPY
2004-08-13,107.0999984741211,107.3499984741211,106.58999633789062,107.19000244140625,71.66226959228516,41634700,SPY
2004-08-16,107.13999938964844,108.63999938964844,107.0999984741211,108.30000305175781,72.40435791015625,45731900,SPY
2004-08-17,108.75,109.27999877929688,108.52999877929688,108.91000366210938,72.81214904785156,40701600,SPY
2004-08-18,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,73.56090545654297,43165400,SPY
2004-08-19,109.80999755859375,110.0199966430664,109.18000030517578,109.70999908447266,73.34698486328125,39881600,SPY
2004-08-20,109.61000061035156,110.62999725341797,109.51000213623047,110.4800033569336,73.86177825927734,44870900,SPY
2004-08-23,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,73.67457580566406,33745100,SPY
2004-08-24,110.63999938964844,110.7300033569336,109.8499984741211,110.3499984741211,73.77485656738281,30453100,SPY
2004-08-25,110.33000183105469,111.2699966430664,109.9000015258789,111.0999984741211,74.27626037597656,38551400,SPY
2004-08-26,110.95999908447266,111.30999755859375,110.8499984741211,111.0999984741211,74.27626037597656,26629500,SPY
2004-08-27,111.19999694824219,111.62999725341797,111.05000305175781,111.44999694824219,74.51030731201172,24902900,SPY
2004-08-30,111.22000122070312,111.33999633789062,110.44999694824219,110.52999877929688,73.89518737792969,26726500,SPY
2004-08-31,110.66000366210938,111.16000366210938,110.0999984741211,111.11000061035156,74.28294372558594,44125300,SPY
2004-09-01,110.94999694824219,111.63999938964844,110.4800033569336,111.31999969482422,74.42337799072266,52778300,SPY
2004-09-02,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,75.26573944091797,42736600,SPY
2004-09-03,112.33000183105469,112.81999969482422,112.01000213623047,112.12000274658203,74.95820617675781,30480500,SPY
2004-09-07,112.54000091552734,113.12999725341797,112.31999969482422,112.86000061035156,75.45292663574219,37338800,SPY
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,75.26573944091797,32963100,SPY
2004-09-09,112.56999969482422,112.87999725341797,112.02999877929688,112.4800033569336,75.1988754272461,34314800,SPY
2004-09-10,112.5199966430664,113.2699966430664,112.08000183105469,113.05999755859375,75.58668518066406,27900600,SPY
2004-09-13,113.30999755859375,113.73999786376953,113.01000213623047,113.43000030517578,75.8340072631836,44398100,SPY
2004-09-14,113.30000305175781,113.69000244140625,113.19000244140625,113.66000366210938,75.98778533935547,28048900,SPY
2004-09-15,113.30000305175781,113.36000061035156,112.68000030517578,112.80000305175781,75.41281127929688,38295000,SPY
2004-09-16,112.8499984741211,113.37000274658203,112.80000305175781,113.13999938964844,75.6401138305664,23911700,SPY
2004-09-17,112.94999694824219,113.36000061035156,112.69000244140625,113.1500015258789,75.96168518066406,33683000,SPY
2004-09-20,112.66999816894531,112.98999786376953,112.27999877929688,112.47000122070312,75.50519561767578,37149400,SPY
2004-09-21,112.75,113.47000122070312,112.54000091552734,112.95999908447266,75.8341293334961,40920800,SPY
2004-09-22,112.5,112.5199966430664,111.47000122070312,111.55000305175781,74.88754272460938,49042100,SPY
2004-09-23,111.5999984741211,111.69999694824219,110.94999694824219,110.94999694824219,74.48475646972656,44068700,SPY
2004-09-24,111.16999816894531,111.7300033569336,111.12999725341797,111.45999908447266,74.82715606689453,34981100,SPY
2004-09-27,111.0999984741211,111.19999694824219,110.58000183105469,110.75,74.3504867553711,39355100,SPY
2004-09-28,110.91000366210938,111.51000213623047,110.41000366210938,111.27999877929688,74.70630645751953,41662900,SPY
2004-09-29,111.20999908447266,111.8499984741211,111.0,111.83999633789062,75.08223724365234,33325700,SPY
2004-09-30,111.55000305175781,111.9800033569336,111.26000213623047,111.76000213623047,75.02853393554688,43536700,SPY
2004-10-01,112.26000213623047,113.6500015258789,112.20999908447266,113.6500015258789,76.29737854003906,62824300,SPY
2004-10-04,114.0999984741211,114.44000244140625,113.80000305175781,113.83999633789062,76.4249267578125,33082400,SPY
2004-10-05,113.8499984741211,114.16000366210938,113.54000091552734,113.9000015258789,76.46519470214844,36910600,SPY
2004-10-06,113.7699966430664,114.68000030517578,113.68000030517578,114.68000030517578,76.98884582519531,42297800,SPY
2004-10-07,114.37999725341797,114.4000015258789,113.36000061035156,113.44999694824219,76.16311645507812,39388800,SPY
2004-10-08,113.1500015258789,113.7699966430664,112.3499984741211,112.51000213623047,75.53207397460938,51872600,SPY
2004-10-11,112.77999877929688,113.0199966430664,112.63999938964844,112.97000122070312,75.84088134765625,20229100,SPY
2004-10-12,112.19999694824219,112.83000183105469,111.94000244140625,112.52999877929688,75.54547882080078,41754700,SPY
2004-10-13,113.0,113.06999969482422,111.31999969482422,111.54000091552734,74.8808364868164,54212600,SPY
2004-10-14,111.68000030517578,111.93000030517578,110.58000183105469,110.63999938964844,74.27664184570312,64082200,SPY
2004-10-15,111.0199966430664,111.73999786376953,110.56999969482422,111.26000213623047,74.69287872314453,63482200,SPY
2004-10-18,110.88999938964844,111.9000015258789,110.69999694824219,111.68000030517578,74.974853515625,43535100,SPY
2004-10-19,112.0199966430664,112.2300033569336,110.58999633789062,110.73999786376953,74.3437728881836,55851900,SPY
2004-10-20,110.37999725341797,110.81999969482422,109.75,110.5199966430664,74.1960220336914,57118500,SPY
2004-10-21,110.79000091552734,111.31999969482422,110.20999908447266,111.23999786376953,74.67945098876953,53218300,SPY
2004-10-22,111.19000244140625,111.25,109.86000061035156,109.98999786376953,73.84028625488281,48752400,SPY
2004-10-25,109.75,110.12000274658203,109.3499984741211,109.86000061035156,73.75300598144531,43990900,SPY
2004-10-26,110.12999725341797,111.5999984741211,109.87999725341797,111.54000091552734,74.8808364868164,54337400,SPY
2004-10-27,111.37999725341797,113.0999984741211,111.12000274658203,112.87999725341797,75.78044891357422,73896000,SPY
2004-10-28,112.77999877929688,113.55999755859375,112.48999786376953,113.22000122070312,76.0086898803711,54413300,SPY
2004-10-29,113.12000274658203,113.63999938964844,112.9000015258789,113.19999694824219,75.99524688720703,48820200,SPY
2004-11-01,113.55999755859375,113.83999633789062,113.19999694824219,113.51000213623047,76.20337677001953,36720900,SPY
2004-11-02,113.66999816894531,114.56999969482422,113.22000122070312,113.55000305175781,76.230224609375,56210000,SPY
2004-11-03,115.02999877929688,115.36000061035156,114.23999786376953,114.9800033569336,77.19026947021484,76960200,SPY
2004-11-04,114.77999877929688,116.66999816894531,114.68000030517578,116.55000305175781,78.2442626953125,55350300,SPY
2004-11-05,117.05000305175781,117.63999938964844,116.48999786376953,117.27999877929688,78.73429870605469,63287200,SPY
2004-11-08,116.9800033569336,117.2300033569336,116.72000122070312,117.11000061035156,78.62017822265625,33863800,SPY
2004-11-09,117.08000183105469,117.5,116.76000213623047,116.87999725341797,78.46576690673828,44658100,SPY
2004-11-10,117.05999755859375,117.55000305175781,116.76000213623047,116.97000122070312,78.52621459960938,45265400,SPY
2004-11-11,117.18000030517578,118.12000274658203,117.0999984741211,117.86000061035156,79.12371063232422,37863200,SPY
2004-11-12,117.97000122070312,119.0,117.68000030517578,118.79000091552734,79.74800109863281,55583700,SPY
2004-11-15,118.5,118.7699966430664,118.2300033569336,118.7300033569336,79.9439926147461,35297900,SPY
2004-11-16,118.36000061035156,118.41000366210938,117.7300033569336,117.87999725341797,79.37165069580078,40028700,SPY
2004-11-17,118.37000274658203,119.13999938964844,118.06999969482422,118.58000183105469,79.84300231933594,54494000,SPY
2004-11-18,118.52999877929688,118.80000305175781,118.2300033569336,118.73999786376953,79.95068359375,31854300,SPY
2004-11-19,118.69999694824219,118.72000122070312,117.13999938964844,117.41999816894531,79.06192779541016,54276500,SPY
2004-11-22,117.16999816894531,118.12000274658203,117.02999877929688,117.9800033569336,79.4389877319336,37560200,SPY
2004-11-23,117.93000030517578,118.26000213623047,117.37000274658203,118.16000366210938,79.56016540527344,41968800,SPY
2004-11-24,118.2699966430664,118.58999633789062,118.05000305175781,118.44000244140625,79.74873352050781,29724800,SPY
2004-11-26,118.51000213623047,118.9800033569336,118.30000305175781,118.3499984741211,79.68809509277344,15487700,SPY
2004-11-29,118.79000091552734,119.01000213623047,117.4800033569336,117.80999755859375,79.32452392578125,61460800,SPY
2004-11-30,118.0,118.23999786376953,117.63999938964844,117.88999938964844,79.37837219238281,53685200,SPY
2004-12-01,118.16000366210938,119.5,118.0999984741211,119.2300033569336,80.28065490722656,49898300,SPY
2004-12-02,119.0999984741211,119.87000274658203,119.01000213623047,119.33000183105469,80.34798431396484,60163500,SPY
2004-12-03,119.30999755859375,120.13999938964844,119.08999633789062,119.25,80.29409790039062,49067900,SPY
2004-12-06,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,80.26717376708984,33030500,SPY
2004-12-07,119.48999786376953,119.62000274658203,118.04000091552734,118.0999984741211,79.51978302001953,52047200,SPY
